::1 - - [12/Sep/2020:16:24:57 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:25:32 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:25:32 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:25:32 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:25:32 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:25:32 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:25:50 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:25:50 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:25:50 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:25:50 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:25:50 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:09 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:09 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:09 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:09 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:09 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:12 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:12 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:12 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:12 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:12 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:31 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:31 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:31 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:31 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:26:31 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:00 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:00 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:00 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:00 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:00 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:14 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:14 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:14 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:14 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:14 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:40 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:40 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:40 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:40 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:40 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:54 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:54 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:54 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:54 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:28:54 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:29:40 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:29:40 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:29:40 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:29:40 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:29:40 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:34:33 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:34:33 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:34:33 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:34:33 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:34:33 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:34:51 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:34:51 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:34:51 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:34:51 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:34:51 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:36:39 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:36:39 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:36:39 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:36:39 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:36:39 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:09 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:09 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:09 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:09 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:09 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:28 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:28 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:28 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:28 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:28 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:54 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:54 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:54 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:54 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:37:54 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:17 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:17 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:17 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:17 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:17 +0000] "GET /public/upload/images/image_1599919938684.png HTTP/1.1" 200 109740 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:21 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:21 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:21 +0000] "POST /api/getAllProduct HTTP/1.1" 200 74 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:21 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:41 +0000] "OPTIONS /api/getAllCategory HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:41 +0000] "GET /api/getAllCategory HTTP/1.1" 200 871 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:41 +0000] "OPTIONS /api/getAllProduct HTTP/1.1" 204 0 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
::1 - - [12/Sep/2020:16:38:41 +0000] "POST /api/getAllProduct HTTP/1.1" 200 768 "http://localhost:4200/home" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
